mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	3/4	4/4	2	1	1/8	1/8	1		3	57		2
1	1	0	3/4	4/4	2	2	1/4	1/4	1		3	57		4
1	1	0	3/4	4/4	1	2	1/4	1/4	1		4	64		1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		0	72		0
1	1	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59		3
2	2	0	0	4/4	2	2	1/4	1/4	1		4	52		24
2	2	0	0	4/4	2	1	1/8	1/8	1		0	60		18
2	2	0	0	4/4	1	2	1/8	1/8	1		4	64		11
2	2	0	0	4/4	1	1	1/4	1/4	1		1	67		5
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59		19
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62		12
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53		25
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57		20
2	2	1/4	1/4	4/4	1	2	1/8	1/8	1		0	60		13
2	2	1/4	1/4	4/4	1	1	1/8	1/8	1		3	69		6
2	2	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62		14
2	2	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71		7
2	2	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52		26
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55		21
2	2	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64		15
2	2	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72		8
2	2	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50		27
2	2	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65		16
2	2	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74		9
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48		28
2	2	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55		22
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67		17
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76		10
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57		23
3	3	0	0	4/4	2	2	1/4	1/4	1		1	55		42
3	3	0	0	4/4	2	1	1/8	1/8	1		5	59		35
3	3	0	0	4/4	1	2	3/8	1/4	3/2		1	67		32
3	3	0	0	4/4	1	1	1/4	1/4	1		2	74		29
3	3	1/8	1/8	4/4	2	1	1/16	1/16	1		3	57		36
3	3	3/16	3/16	4/4	2	1	1/16	1/16	1		5	59		37
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57		43
3	3	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60		38
3	3	1/4	1/4	4/4	1	1	1/2	1/2	1		0	72		30
3	3	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62		39
3	3	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66		33
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55		44
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64		40
3	3	1/2	1/2	4/4	1	2	1/2	1/2	1		1	67		34
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43		45
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62		41
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71		31
4	4	0	0	4/4	2	2	1/2	1/2	1		0	48		52
4	4	0	0	4/4	2	1	1/2	1/2	1		4	64		50
4	4	0	0	4/4	1	2	1/2	1/2	1		1	67		48
4	4	0	0	4/4	1	1	1/2	1/2	1		0	72		46
4	4	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48		53
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		51
4	4	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67		49
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76		47
5	5	0	0	4/4	2	2	1/4	1/4	1		1	55		69
5	5	0	0	4/4	2	1	3/8	1/4	3/2		5	59		64
5	5	0	0	4/4	1	2	1/8	1/8	1		1	67		59
5	5	0	0	4/4	1	1	1/4	1/4	1		2	74		54
5	5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65		60
5	5	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57		70
5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64		61
5	5	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72		55
5	5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57		65
5	5	1/2	1/2	4/4	2	2	3/8	1/4	3/2		4	52		71
5	5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55		66
5	5	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64		62
5	5	1/2	1/2	4/4	1	1	1/8	1/8	1		5	71		56
5	5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57		67
5	5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69		57
5	5	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59		68
5	5	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64		63
5	5	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67		58
5	5	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50		72
6	6	0	0	4/4	2	2	1/8	1/8	1		0	48		91
6	6	0	0	4/4	2	1	1/4	1/4	1		0	60		85
6	6	0	0	4/4	1	2	1/8	1/8	1		4	64		79
6	6	0	0	4/4	1	1	1/4	1/4	1		3	69		73
6	6	1/8	1/8	4/4	2	2	1/8	1/8	1		0	60		92
6	6	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66		80
6	6	1/4	1/4	4/4	2	2	1/8	1/8	1		5	59		93
6	6	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62		86
6	6	1/4	1/4	4/4	1	2	1/8	1/8	1		8	68		81
6	6	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71		74
6	6	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57		94
6	6	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64		87
6	6	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69		82
6	6	3/8	3/8	4/4	1	1	1/8	1/8	1		0	72		75
