mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	2	1/8	1/8	1		4	52	13
1	1	0	0	4/4	2	1	1/4	1/4	1		4	64	9
1	1	0	0	4/4	1	2	1/4	1/4	1		1	67	4
1	1	0	0	4/4	1	1	1/4	1/4	1		5	71	0
1	1	1/8	1/8	4/4	2	2	1/8	1/8	1		6	54	14
1	1	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	15
1	1	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	10
1	1	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	5
1	1	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	1
1	1	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	6
1	1	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	16
1	1	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	11
1	1	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	7
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	2
1	1	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	17
1	1	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	18
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	12
1	1	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	8
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	3
2	2	0	0	4/4	2	2	1/4	1/4	1		3	45	28
2	2	0	0	4/4	2	1	1/4	1/4	1		0	60	24
2	2	0	0	4/4	1	2	1/4	1/4	1		4	64	21
2	2	0	0	4/4	1	1	1/2	1/2	1		6	66	19
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		5	47	29
2	2	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	25
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		9	63	22
2	2	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	26
2	2	1/2	1/2	4/4	2	2	1/2	1/2	1		4	52	30
2	2	1/2	1/2	4/4	2	1	1/2	1/2	1		1	55	27
2	2	1/2	1/2	4/4	1	2	1/2	1/2	1		5	59	23
2	2	1/2	1/2	4/4	1	1	1/2	1/2	1		4	64	20
3	3	0	0	4/4	2	2	1/8	1/8	1		4	52	45
3	3	0	0	4/4	2	1	1/4	1/4	1		4	64	40
3	3	0	0	4/4	1	2	1/4	1/4	1		1	67	35
3	3	0	0	4/4	1	1	1/4	1/4	1		5	71	31
3	3	1/8	1/8	4/4	2	2	1/8	1/8	1		6	54	46
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	47
3	3	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	41
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	36
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	32
3	3	1/2	1/2	4/4	2	2	1/8	1/8	1		6	54	48
3	3	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	42
3	3	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	37
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		7	73	33
3	3	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	49
3	3	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	43
3	3	5/8	5/8	4/4	1	2	1/8	1/8	1		1	67	38
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		3	57	50
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	44
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	39
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		9	75	34
4	4	0	0	4/4	2	2	1/4	1/4	1		8	56	59
4	4	0	0	4/4	2	1	1/4	1/4	1		5	59	56
4	4	0	0	4/4	1	2	1/4	1/4	1		4	64	53
4	4	0	0	4/4	1	1	1/2	1/2	1		4	76	51
4	4	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	60
4	4	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61	57
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	54
4	4	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	58
4	4	1/2	1/2	4/4	2	2	1/2	1/2	1		5	59	61
4	4	1/2	1/2	4/4	1	2	1/2	1/2	1		6	66	55
4	4	1/2	1/2	4/4	1	1	1/2	1/2	1		9	75	52
5	5	0	0	4/4	2	2	1/8	1/8	1		1	55	75
5	5	0	0	4/4	2	1	1/4	1/4	1		5	59	71
5	5	0	0	4/4	1	2	1/8	1/8	1		1	67	66
5	5	0	0	4/4	1	1	1/4	1/4	1		4	76	62
5	5	1/8	1/8	4/4	2	2	1/8	1/8	1		6	54	76
5	5	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69	67
5	5	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	77
5	5	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	72
