mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	3/4	4/4	2	2	1/4	1/4	1		6	54		3
1	1	0	3/4	4/4	2	1	1/4	1/4	1		10	58		2
1	1	0	3/4	4/4	1	2	1/4	1/4	1		6	66		1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		7	73		0
2	2	0	0	4/4	2	1	1/4	1/4	1		5	59		13
2	2	0	0	4/4	2	2	1/4	1/4	1		5	59		18
2	2	0	0	4/4	1	2	1/4	1/4	1		6	66		9
2	2	0	0	4/4	1	1	1/4	1/4	1		2	74		4
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57		19
2	2	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61		14
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66		10
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73		5
2	2	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62		15
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55		20
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64		16
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67		11
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71		6
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		6	54		21
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57		17
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69		12
2	2	3/4	3/4	4/4	1	1	1/8	1/8	1		7	73		7
2	2	7/8	7/8	4/4	1	1	1/8	1/8	1		2	74		8
3	3	0	0	4/4	2	2	1/4	1/4	1		4	52		36
3	3	0	0	4/4	2	1	1/8	1/8	1		5	59		31
3	3	0	0	4/4	1	2	1/4	1/4	1		1	67		26
3	3	0	0	4/4	1	1	1/4	1/4	1		4	76		22
3	3	1/8	1/8	4/4	2	1	1/8	1/8	1		7	61		32
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50		37
3	3	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62		33
3	3	1/4	1/4	4/4	1	2	1/8	1/8	1		6	66		27
