mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	1	1/4	1/4	1.0		5	59	3
1	1	0	3/4	4/4	2	2	1/4	1/4	1.0		5	59	4
1	1	0	3/4	4/4	1	2	1/4	1/4	1.0		2	62	2
1	1	0	3/4	4/4	1	1	1/8	1/8	1.0		6	66	0
1	1	1/8	7/8	4/4	1	1	1/8	1/8	1.0		1	67	1
2	2	0	0	4/4	2	2	1/4	1/4	1.0		6	54	20
2	2	0	0	4/4	2	1	1/4	1/4	1.0		3	57	14
2	2	0	0	4/4	1	2	1/4	1/4	1.0		2	62	9
2	2	0	0	4/4	1	1	1/4	1/4	1.0		3	69	5
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1.0		1	55	15
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1.0		1	55	21
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1.0		2	62	10
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1.0		5	71	6
2	2	1/2	1/2	4/4	2	2	1/8	1/8	1.0		2	50	22
2	2	1/2	1/2	4/4	2	1	1/8	1/8	1.0		6	54	16
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1.0		2	62	11
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1.0		3	69	7
2	2	5/8	5/8	4/4	2	2	1/8	1/8	1.0		4	52	23
2	2	5/8	5/8	4/4	2	1	1/8	1/8	1.0		1	55	17
2	2	3/4	3/4	4/4	2	2	1/8	1/8	1.0		6	54	24
2	2	3/4	3/4	4/4	2	1	1/8	1/8	1.0		3	57	18
2	2	3/4	3/4	4/4	1	2	1/8	1/8	1.0		2	62	12
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1.0		2	74	8
2	2	7/8	7/8	4/4	2	2	1/8	1/8	1.0		1	55	25
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1.0		5	59	19
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1.0		4	64	13
3	3	0	0	4/4	2	1	1/4	1/4	1.0		3	57	35
3	3	0	0	4/4	2	2	1/4	1/4	1.0		3	57	40
3	3	0	0	4/4	1	2	1/8	1/8	1.0		6	66	30
3	3	0	0	4/4	1	1	1/4	1/4	1.0		2	74	26
3	3	1/8	1/8	4/4	1	2	1/8	1/8	1.0		1	67	31
