mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	2	1/4	1/4	1		4	52	4
1	1	0	3/4	4/4	2	1	1/8	1/8	1		8	56	2
1	1	0	3/4	4/4	1	1	1/4	1/4	1		4	64	0
1	1	0	3/4	4/4	1	2	1/4	1/4	1		4	64	1
1	1	1/8	7/8	4/4	2	1	1/8	1/8	1		5	59	3
2	2	0	0	4/4	2	2	1/4	1/4	1		-1	53	24
2	2	0	0	4/4	2	1	1/8	1/8	1		3	57	16
2	2	0	0	4/4	1	2	1/8	1/8	1		4	64	9
2	2	0	0	4/4	1	1	1/4	1/4	1		3	69	5
2	2	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	17
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62	10
2	2	3/16	3/16	4/4	2	1	1/16	1/16	1		0	60	18
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	25
2	2	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	19
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	11
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	6
2	2	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	20
2	2	1/2	1/2	4/4	2	2	1/8	1/8	1		3	45	26
2	2	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60	12
2	2	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	21
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	7
2	2	5/8	5/8	4/4	2	2	1/8	1/8	1		5	47	27
2	2	5/8	5/8	4/4	2	1	1/8	1/8	1		1	55	22
2	2	5/8	5/8	4/4	1	2	1/8	1/8	1		2	62	13
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	28
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	23
2	2	3/4	3/4	4/4	1	2	1/8	1/8	1		0	60	14
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		4	64	8
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1		5	59	15
3	3	0	0	4/4	2	2	1/2	1/2	1		-1	53	41
3	3	0	0	4/4	2	1	1/8	1/8	1		3	57	35
3	3	0	0	4/4	1	2	1/2	1/2	1		3	57	32
3	3	0	0	4/4	1	1	1/2	1/2	1		2	62	29
3	3	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	36
3	3	1/4	1/4	4/4	2	1	1/8	1/8	1		2	50	37
3	3	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	38
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	42
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56	39
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	33
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	30
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	43
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		8	56	40
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	34
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	31
4	4	0	0	4/4	2	2	1/8	1/8	1		3	57	59
4	4	0	0	4/4	2	1	3/8	1/4	3/2		3	57	53
4	4	0	0	4/4	1	2	1/4	1/4	1		4	64	48
4	4	0	0	4/4	1	1	1/4	1/4	1		0	72	44
4	4	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	60
