mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	2	1/8	1/8	1		1	55	3
1	1	0	3/4	4/4	2	1	1/4	1/4	1		-2	58	2
1	1	0	3/4	4/4	1	2	1/4	1/4	1		2	62	1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		1	67	0
1	1	1/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	4
2	2	0	0	4/4	2	2	1/4	1/4	1		-3	51	22
2	2	0	0	4/4	2	1	1/8	1/8	1		-2	58	16
2	2	0	0	4/4	1	2	1/4	1/4	1		-3	63	11
2	2	0	0	4/4	1	1	1/8	1/8	1		1	67	5
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	17
2	2	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	6
2	2	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	23
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	18
2	2	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	12
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	7
2	2	3/8	3/8	4/4	2	2	1/8	1/8	1		-3	51	24
2	2	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	13
2	2	1/2	1/2	4/4	2	2	3/8	1/4	3/2		-1	53	25
2	2	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	19
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	14
2	2	1/2	1/2	4/4	1	1	1/8	1/8	1		3	69	8
2	2	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	20
2	2	5/8	5/8	4/4	1	1	1/8	1/8	1		1	67	9
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	21
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		0	60	15
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	10
2	2	7/8	7/8	4/4	2	2	1/8	1/8	1		-3	51	26
3	3	0	0	4/4	2	2	1/8	1/8	1		2	50	43
3	3	0	0	4/4	2	1	1/8	1/8	1		-2	58	35
3	3	0	0	4/4	1	2	1/4	1/4	1		-1	65	31
3	3	0	0	4/4	1	1	1/4	1/4	1		-2	70	27
3	3	1/8	1/8	4/4	2	2	1/8	1/8	1		-2	46	44
3	3	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	36
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	45
3	3	1/4	1/4	4/4	2	1	1/16	1/16	1		0	60	37
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	32
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	28
3	3	5/16	5/16	4/4	2	1	1/16	1/16	1		2	62	38
3	3	3/8	3/8	4/4	2	1	1/8	1/8	1	1	-3	63	39
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	46	46
3	3	1/2	1/2	4/4	2	1	1/8	1/8	1	-1	-3	63	40
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	33
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	29
3	3	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	41
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	47
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	42
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1	1	1	67	34
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	30
4	4	0	0	4/4	2	2	1/8	1/8	1		0	48	67
4	4	0	0	4/4	2	1	1/8	1/8	1		-3	63	59
4	4	0	0	4/4	1	2	1/8	1/8	1	-1	1	67	52
4	4	0	0	4/4	1	1	1/4	1/4	1		3	69	48
4	4	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	68
4	4	1/8	1/8	4/4	2	1	1/16	1/16	1		2	62	60
4	4	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	53
4	4	3/16	3/16	4/4	2	1	1/16	1/16	1		0	60	61
4	4	1/4	1/4	4/4	2	2	1/8	1/8	1		-3	51	69
4	4	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	62
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	49
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67	54
4	4	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	70
4	4	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	63
4	4	1/2	1/2	4/4	2	2	1/8	1/8	1		-3	51	71
4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	64
4	4	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	1	67	55
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	50
4	4	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	72
4	4	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	63	65
4	4	5/8	5/8	4/4	1	2	1/8	1/8	1	1	3	69	56
4	4	3/4	3/4	4/4	2	2	1/8	1/8	1		1	43	73
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	66
4	4	3/4	3/4	4/4	1	2	1/8	1/8	1	-1	3	69	57
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	51
4	4	7/8	7/8	4/4	2	2	1/8	1/8	1		-2	46	74
4	4	7/8	7/8	4/4	1	2	1/8	1/8	1		1	67	58
5	5	0	0	4/4	2	2	1/8	1/8	1		0	48	88
5	5	0	0	4/4	2	1	1/8	1/8	1		-3	63	82
5	5	0	0	4/4	1	2	1/8	1/8	1		1	67	77
5	5	0	0	4/4	1	1	1/2	1/2	1		3	69	75
5	5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	45	89
5	5	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	83
5	5	1/8	1/8	4/4	1	2	1/16	1/16	1		6	66	78
5	5	3/16	3/16	4/4	1	2	1/16	1/16	1		4	64	79
5	5	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	90
5	5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	84
5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	80
5	5	3/8	3/8	4/4	2	1	1/16	1/16	1		2	62	85
5	5	7/16	7/16	4/4	2	1	1/16	1/16	1		0	60	86
5	5	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	91
5	5	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	87
5	5	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	81
5	5	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	76
6	6	0	3/4	4/4	2	2	1/4	1/4	1		6	54	95
6	6	0	3/4	4/4	2	1	1/4	1/4	1		2	62	94
6	6	0	3/4	4/4	1	2	1/4	1/4	1	1	3	69	93
6	6	0	3/4	4/4	1	1	1/4	1/4	1		2	74	92
7	7	0	0	4/4	2	2	1/4	1/4	1		1	55	113
7	7	0	0	4/4	2	1	1/4	1/4	1		2	62	107
7	7	0	0	4/4	1	2	1/8	1/8	1	-1	3	69	100
7	7	0	0	4/4	1	1	1/4	1/4	1		-2	70	96
7	7	1/8	1/8	4/4	1	2	1/8	1/8	1	1	1	67	101
7	7	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	114
7	7	1/4	1/4	4/4	2	1	1/4	1/4	1	1	0	60	108
7	7	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	1	67	102
7	7	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	97
7	7	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65	103
7	7	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	58	115
7	7	1/2	1/2	4/4	2	1	1/8	1/8	1	-1	0	60	109
7	7	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	104
7	7	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	98
7	7	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	110
7	7	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	116
7	7	3/4	3/4	4/4	2	1	1/8	1/8	1		-2	58	111
7	7	3/4	3/4	4/4	1	2	3/16	1/8	3/2		-1	65	105
7	7	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	99
7	7	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	112
7	7	15/16	15/16	4/4	1	2	1/16	1/16	1		-3	63	106
8	8	0	0	4/4	2	2	3/16	1/8	3/2		1	55	132
8	8	0	0	4/4	2	1	3/16	1/8	3/2		-2	58	127
8	8	0	0	4/4	1	2	1/8	1/8	1		2	62	121
8	8	0	0	4/4	1	1	1/4	1/4	1		-2	70	117
8	8	1/8	1/8	4/4	1	2	1/16	1/16	1		4	64	122
8	8	3/16	3/16	4/4	2	2	1/16	1/16	1		3	57	133
8	8	3/16	3/16	4/4	2	1	1/16	1/16	1		0	60	128
8	8	3/16	3/16	4/4	1	2	1/16	1/16	1		6	66	123
8	8	1/4	1/4	4/4	2	2	1/8	1/8	1		-2	58	134
8	8	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	129
8	8	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	124
8	8	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	118
8	8	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	135
8	8	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	136
8	8	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	130
8	8	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	125
8	8	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	119
8	8	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	137
8	8	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	131
8	8	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	126
8	8	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	120
9	9	0	0	4/4	2	2	1/8	1/8	1		2	50	154
9	9	0	0	4/4	2	1	1/4	1/4	1		2	62	148
9	9	0	0	4/4	1	2	1/4	1/4	1	1	-1	65	142
9	9	0	0	4/4	1	1	1/4	1/4	1		-2	70	138
9	9	1/8	1/8	4/4	2	2	1/8	1/8	1		-3	51	155
9	9	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	156
9	9	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	149
9	9	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	-1	65	143
9	9	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	139
9	9	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	157
9	9	3/8	3/8	4/4	1	2	1/8	1/8	1		-3	63	144
9	9	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	158
9	9	1/2	1/2	4/4	2	1	1/8	1/8	1		-2	58	150
9	9	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	145
9	9	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	140
9	9	5/8	5/8	4/4	2	2	1/8	1/8	1		-2	46	159
9	9	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	151
