mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	3/4	4/4	2	2	1/4	1/4	1		3	45		3
1	1	0	3/4	4/4	2	1	1/4	1/4	1		0	60		2
1	1	0	3/4	4/4	1	2	1/4	1/4	1		4	64		1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		3	69		0
2	2	0	0	4/4	2	2	1/8	1/8	1		3	57		18
2	2	0	0	4/4	2	1	1/8	1/8	1		0	60		13
2	2	0	0	4/4	1	2	1/4	1/4	1		4	64		9
2	2	0	0	4/4	1	1	1/8	1/8	1		3	69		4
2	2	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55		19
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59		14
2	2	1/8	1/8	4/4	1	1	1/8	1/8	1		5	71		5
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57		15
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57		20
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64		10
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72		6
2	2	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52		21
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56		16
2	2	1/2	1/2	4/4	1	2	3/8	1/4	3/2		4	64		11
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71		7
2	2	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50		22
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48		23
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57		17
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76		8
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66		12
3	3	0	0	4/4	2	2	1/4	1/4	1		5	47		40
3	3	0	0	4/4	2	1	1/4	1/4	1		5	59		34
3	3	0	0	4/4	1	2	1/4	1/4	1		8	68		29
3	3	0	0	4/4	1	1	1/4	1/4	1		2	74		24
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45		41
3	3	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60		35
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69		30
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72		25
3	3	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62		36
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52		42
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64		37
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		8	68		31
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71		26
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45		43
3	3	3/4	3/4	4/4	2	1	1/8	1/8	1		4	64		38
3	3	3/4	3/4	4/4	1	2	1/8	1/8	1		3	69		32
3	3	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72		27
3	3	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62		39
3	3	7/8	7/8	4/4	1	2	1/8	1/8	1		8	68		33
3	3	7/8	7/8	4/4	1	1	1/8	1/8	1		5	71		28
4	4	0	0	4/4	2	2	1/4	1/4	1	1	3	57		59
4	4	0	0	4/4	2	1	1/8	1/8	1		0	60		52
4	4	0	0	4/4	1	1	1/4	1/4	1		3	69		44
4	4	0	0	4/4	1	2	1/4	1/4	1		3	69		48
4	4	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59		53
4	4	1/4	1/4	4/4	2	2	1/8	1/8	1	-1	3	57		60
4	4	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61		54
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69		49
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76		45
4	4	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55		61
4	4	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53		62
4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62		55
4	4	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69		50
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74		46
4	4	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52		63
4	4	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60		56
4	4	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50		64
4	4	3/4	3/4	4/4	2	1	1/8	1/8	1		-2	58		57
4	4	3/4	3/4	4/4	1	2	1/4	1/4	1	1	1	67		51
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76		47
4	4	7/8	7/8	4/4	2	2	1/8	1/8	1		7	49		65
4	4	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57		58
5	5	0	0	4/4	2	2	1/4	1/4	1		2	50		80
5	5	0	0	4/4	2	1	1/4	1/4	1		3	57		76
5	5	0	0	4/4	1	2	1/8	1/8	1	-1	1	67		71
5	5	0	0	4/4	1	1	1/8	1/8	1		3	69		66
5	5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65		72
5	5	1/8	1/8	4/4	1	1	1/8	1/8	1		5	71		67
5	5	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45		81
5	5	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57		77
5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64		73
5	5	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73		68
5	5	1/2	1/2	4/4	2	2	1/4	1/4	1		2	38		82
5	5	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57		78
5	5	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65		74
5	5	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74		69
5	5	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45		83
5	5	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57		79
5	5	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64		75
5	5	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72		70
6	6	0	0	4/4	2	2	1/8	1/8	1		4	52		102
6	6	0	0	4/4	2	1	1/4	1/4	1		8	56		95
6	6	0	0	4/4	1	2	1/4	1/4	1		4	64		89
6	6	0	0	4/4	1	1	1/4	1/4	1		5	71		84
6	6	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50		103
6	6	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48		104
6	6	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57		96
6	6	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64		90
6	6	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76		85
6	6	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52		105
6	6	3/8	3/8	4/4	2	1	1/8	1/8	1		8	56		97
6	6	3/8	3/8	4/4	1	2	1/8	1/8	1		5	71		91
6	6	1/2	1/2	4/4	2	2	1/8	1/8	1		6	42		106
6	6	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57		98
6	6	1/2	1/2	4/4	1	2	1/8	1/8	1		0	72		92
6	6	1/2	1/2	4/4	1	1	1/8	1/8	1		4	76		86
6	6	5/8	5/8	4/4	2	2	1/8	1/8	1		8	44		107
6	6	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59		99
6	6	5/8	5/8	4/4	1	2	1/4	1/4	1		5	71		93
6	6	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74		87
6	6	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45		108
6	6	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60		100
6	6	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72		88
6	6	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62		101
6	6	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69		94
7	7	0	0	4/4	2	2	3/4	1/2	3/2		4	40		117
7	7	0	0	4/4	2	1	3/4	1/2	3/2		4	64		114
7	7	0	0	4/4	1	2	3/4	1/2	3/2		8	68		112
