mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	2	1/4	1/4	1		-1	53		9
1	1	0	0	3/4	2	1	1/4	1/4	1		3	57		6
1	1	0	0	3/4	1	2	1/4	1/4	1		0	60		3
1	1	0	0	3/4	1	1	1/4	1/4	1		-1	65		0
1	1	1/4	1/4	3/4	2	2	1/8	1/8	1		-1	53		10
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		7
1	1	1/4	1/4	3/4	1	2	1/4	1/4	1		0	60		4
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	65		1
1	1	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52		11
1	1	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50		12
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		8
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65		2
1	1	1/2	1/2	3/4	1	2	1/4	1/4	1	1	-1	65		5
2	2	0	0	3/4	2	1	1/8	1/8	1		1	55		19
2	2	0	0	3/4	2	2	1/4	1/4	1		1	55		23
2	2	0	0	3/4	1	2	1/4	1/4	1	-1	-1	65		15
2	2	0	0	3/4	1	1	1/2	1/2	1		-2	70		13
2	2	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57		20
2	2	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43		24
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		21
2	2	1/4	1/4	3/4	1	2	1/8	1/8	1		4	64		16
2	2	3/8	3/8	3/4	1	2	1/8	1/8	1		2	62		17
2	2	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48		25
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		22
2	2	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64		18
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67		14
3	3	0	0	3/4	2	2	1/4	1/4	1		-1	53		32
3	3	0	0	3/4	2	1	1/2	1/2	1		0	60		30
3	3	0	0	3/4	1	2	1/2	1/2	1		-1	65		28
3	3	0	0	3/4	1	1	1/2	1/2	1		3	69		26
3	3	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52		33
3	3	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50		34
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		31
3	3	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65		29
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71		27
