mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	2	1/4	1/4	1		0	60	13
1	1	0	0	4/4	2	1	1/4	1/4	1		4	64	9
1	1	0	0	4/4	1	2	1/4	1/4	1		1	67	4
1	1	0	0	4/4	1	1	1/4	1/4	1		0	72	0
1	1	1/4	1/4	4/4	2	2	1/4	1/4	1		5	59	14
1	1	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	10
1	1	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	1
1	1	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67	5
1	1	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	15
1	1	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	11
1	1	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	1	67	6
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	2
1	1	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	7
1	1	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	16
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	12
1	1	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	8
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	3
1	1	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	17
2	2	0	0	4/4	2	2	1/4	1/4	1		4	52	31
2	2	0	0	4/4	2	1	1/8	1/8	1		0	60	26
2	2	0	0	4/4	1	2	3/8	1/4	3/2		1	67	21
2	2	0	0	4/4	1	1	1/2	1/2	1		0	72	18
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	27
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	32
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	28
2	2	3/8	3/8	4/4	1	2	1/8	1/8	1	1	-1	65	22
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	33
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	29
2	2	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	-1	65	23
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	19
2	2	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	24
2	2	3/4	3/4	4/4	2	2	1/8	1/8	1		0	60	34
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	30
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1	1	4	64	25
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	20
2	2	7/8	7/8	4/4	2	2	1/8	1/8	1		-2	58	35
3	3	0	0	4/4	2	2	1/4	1/4	1		3	57	49
3	3	0	0	4/4	2	1	1/4	1/4	1		0	60	44
3	3	0	0	4/4	1	2	1/8	1/8	1	-1	4	64	39
3	3	0	0	4/4	1	1	1/4	1/4	1		0	72	36
3	3	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	40
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	50
3	3	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	45
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	41
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	37
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	51
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	63	46
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	42
3	3	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	38
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	52
3	3	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	47
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	43
3	3	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	48
4	4	0	0	4/4	2	2	1/2	1/2	1		1	43	63
4	4	0	0	4/4	2	1	1/2	1/2	1		-2	58	60
4	4	0	0	4/4	1	2	1/2	1/2	1		2	62	56
4	4	0	0	4/4	1	1	1/2	1/2	1		1	67	53
4	4	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	64
4	4	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	61
4	4	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	57
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	54
4	4	5/8	5/8	4/4	1	2	1/4	1/4	1		-3	63	58
4	4	3/4	3/4	4/4	2	2	1/4	1/4	1		6	54	65
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	62
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	55
4	4	7/8	7/8	4/4	1	2	1/8	1/8	1	1	2	62	59
5	5	0	0	4/4	2	2	1/4	1/4	1		1	55	83
