mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	2	1/4	1/4	1		1	55	3
1	1	0	3/4	4/4	2	1	1/4	1/4	1		5	59	2
1	1	0	3/4	4/4	1	2	1/4	1/4	1		1	67	1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		2	74	0
2	2	0	0	4/4	2	2	1/4	1/4	1		6	54	18
2	2	0	0	4/4	2	1	1/8	1/8	1		3	57	13
2	2	0	0	4/4	1	2	1/4	1/4	1		3	69	8
2	2	0	0	4/4	1	1	1/4	1/4	1		2	74	4
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	14
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	19
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	15
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	9
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	5
2	2	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	20
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	16
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	10
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	6
2	2	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	21
2	2	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	22
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	17
2	2	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67	11
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	7
2	2	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	23
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	12
3	3	0	0	4/4	2	2	3/4	1/2	3/2		1	55	30
3	3	0	0	4/4	2	1	3/4	1/2	3/2		2	62	28
3	3	0	0	4/4	1	2	3/4	1/2	3/2		5	71	26
3	3	0	0	4/4	1	1	3/4	1/2	3/2		2	74	24
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1	1	1	55	31
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	29
