mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	1/2	3/4	2	2	1/4	1/4	1		3	45		3
1	1	0	1/2	3/4	2	1	1/4	1/4	1		0	60		2
1	1	0	1/2	3/4	1	2	1/4	1/4	1		4	64		1
1	1	0	1/2	3/4	1	1	1/4	1/4	1		3	69		0
2	2	0	0	3/4	2	2	1/4	1/4	1		3	57		10
2	2	0	0	3/4	2	1	1/2	1/2	1		0	60		8
2	2	0	0	3/4	1	2	1/2	1/2	1		4	64		6
2	2	0	0	3/4	1	1	1/2	1/2	1		3	69		4
2	2	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55		11
2	2	1/2	1/2	3/4	2	2	1/4	1/4	1		6	54		12
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		9
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		5
2	2	1/2	1/2	3/4	1	2	1/4	1/4	1		3	69		7
3	3	0	0	3/4	2	2	1/4	1/4	1		1	55		19
3	3	0	0	3/4	2	1	1/2	1/2	1		2	62		17
3	3	0	0	3/4	1	2	1/2	1/2	1		1	67		15
3	3	0	0	3/4	1	1	1/2	1/2	1		5	71		13
3	3	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50		20
3	3	1/2	1/2	3/4	2	2	1/4	1/4	1		-1	53		21
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		18
3	3	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67		16
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71		14
4	4	0	0	3/4	2	2	1/4	1/4	1		4	52		30
4	4	0	0	3/4	2	1	1/4	1/4	1		0	60		27
4	4	0	0	3/4	1	2	1/2	1/2	1		1	67		25
4	4	0	0	3/4	1	1	1/4	1/4	1		0	72		22
4	4	1/4	1/4	3/4	2	2	1/4	1/4	1		0	48		31
4	4	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		28
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71		23
4	4	1/2	1/2	3/4	2	2	1/4	1/4	1		-1	53		32
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		29
4	4	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65		26
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		24
5	5	0	0	3/4	2	2	3/4	1/2	3/2		0	48		36
5	5	0	0	3/4	2	1	3/4	1/2	3/2		0	60		35
5	5	0	0	3/4	1	2	3/4	1/2	3/2		4	64		34
