mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	2	1/8	1/8	1		3	45	3
1	1	0	3/4	4/4	2	1	1/4	1/4	1		0	60	2
1	1	0	3/4	4/4	1	2	1/4	1/4	1		3	69	1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		4	76	0
1	1	1/8	7/8	4/4	2	2	1/8	1/8	1		5	47	4
2	2	0	0	4/4	2	2	1/8	1/8	1		0	48	20
2	2	0	0	4/4	2	1	1/4	1/4	1		0	60	14
2	2	0	0	4/4	1	2	1/4	1/4	1		4	64	9
2	2	0	0	4/4	1	1	1/4	1/4	1		3	69	5
2	2	1/8	1/8	4/4	2	2	1/8	1/8	1		5	47	21
2	2	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	22
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	15
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	10
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	6
2	2	3/8	3/8	4/4	2	2	1/8	1/8	1		8	44	23
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	24
2	2	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	16
2	2	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	11
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	7
2	2	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	17
2	2	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65	12
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		4	40	25
2	2	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	18
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	13
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	8
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1	1	0	60	19
3	3	0	0	4/4	2	2	1/4	1/4	1		-1	41	40
3	3	0	0	4/4	2	1	1/8	1/8	1	-1	0	60	34
3	3	0	0	4/4	1	2	1/4	1/4	1		3	69	30
3	3	0	0	4/4	1	1	1/4	1/4	1		2	74	26
3	3	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	35
3	3	3/16	3/16	4/4	2	1	1/16	1/16	1		3	57	36
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		1	43	41
3	3	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	37
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	31
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	27
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		0	36	42
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	38
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	32
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	28
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	43
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1	1	0	60	39
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	33
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	29
4	4	0	0	4/4	2	2	1/4	1/4	1		6	42	56
4	4	0	0	4/4	2	1	1/4	1/4	1	-1	0	60	52
